Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,49.0,,4745,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,458,Malaysia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,5510971.0,,5162237,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,504,Morocco,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4042.0,,10023,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3443548.0,,4331788,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1938.0,,3472,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,566,Nigeria,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,5600.0,,5054,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1452.0,,1927,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,57014.0,,100287,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,220.0,,474,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3111.0,,10162,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,694,Sierra Leone,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,22040.0,,4321,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,72.0,,621,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,281334.0,,308934,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,17175.0,,55541,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,62.0,,249,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,135.0,,4281,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,764,Thailand,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,222.0,,3778,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,792,Turkey,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3775.0,,45139,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,11400.0,,20711,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,37454237.0,,35478934,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1888922.0,,3113077,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,817.0,,2490,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,320.0,,991,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,332.0,,614,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,90,Solomon Isds,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4217653.0,,3664489,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,170,Colombia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,20700.0,,42771,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,218,Ecuador,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,22343.0,,40669,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,60584.0,,84032,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,77043.0,,183221,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,248664.0,,379187,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,298322.0,,399091,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,288,Ghana,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,65224.0,,129684,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,363.0,,1618,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,360,Indonesia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,11940437.0,,10767896,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1296603.0,,2070895,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,43412.0,,100459,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,289.0,,13172,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,428,Latvia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1400.0,,2518,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,458,Malaysia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2665340.0,,2590364,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,504,Morocco,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,231.0,,1382,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4343679.0,,4949895,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3403.0,,11121,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,598,Papua New Guinea,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,13572039.0,,12535569,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2266.0,,2968,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,66493.0,,114426,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,6058.0,,13772,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,694,Sierra Leone,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,17100.0,,8839,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,72.0,,611,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2500.0,,14176,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,337605.0,,359247,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,25622.0,,75841,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4168.0,,16177,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1000.0,,1483,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,764,Thailand,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,210.0,,5977,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,842,United States of America,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,867.0,,6365,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,49107022.0,,43713838,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1680734.0,,2817757,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,36,Australia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,5000.0,,8194,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,49.0,,243,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,220.0,,880,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,5392.0,,16435,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,90,Solomon Isds,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4497484.0,,3951044,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,233,Estonia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,108.0,,84,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,26154.0,,33457,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,67732.0,,151688,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,421736.0,,556276,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,218420.0,,304834,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,288,Ghana,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,76931.0,,137469,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,35.0,,103,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,360,Indonesia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2871017.0,,2377990,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1167284.0,,1851771,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,25881.0,,70625,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,419.0,,21951,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,400,Jordan,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,22.0,,3207,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,440,Lithuania,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,6.0,,11,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,458,Malaysia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4302656.0,,3903163,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,42423.0,,61422,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3969049.0,,4503874,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4921.0,,13201,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,566,Nigeria,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2660.0,,797,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3271.0,,19287,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,598,Papua New Guinea,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,32921149.0,,28227792,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2378.0,,3016,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,83653.0,,140853,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2906.0,,5250,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,643,Russian Federation,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1000.0,,2162,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3000.0,,5607,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,72.0,,599,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,41742.0,,51536,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,15149.0,,29310,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1159.0,,1709,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1700.0,,4916,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4978.0,,70838,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,12662496.0,,12451432,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,,,2866522,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,36,Australia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,10945.0,,17441,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,6218.0,,21123,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,100.0,,241,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1058.0,,1652,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,76,Brazil,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,137.0,,1373,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,76,Brazil,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,158.0,,9808,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,61.0,,185,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,29087.0,,42487,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3470.0,,13774,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,21042.0,,49804,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,236019.0,,273777,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,262809.0,,319363,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,288,Ghana,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,43207.0,,52295,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2001.0,,1052,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,360,Indonesia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2522954.0,,2067083,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1224749.0,,1929905,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,19580.0,,41123,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,66.0,,3741,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,458,Malaysia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2041664.0,,1910889,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,39799.0,,56968,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,504,Morocco,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,190.0,,1409,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4790854.0,,5237675,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,130408.0,,236269,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,566,Nigeria,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,6440.0,,2204,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,598,Papua New Guinea,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2645009.0,,2515367,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2929.0,,3676,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,36478.0,,61766,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3358.0,,5258,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,694,Sierra Leone,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,20000.0,,3931,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,72.0,,585,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,349713.0,,369146,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,17605.0,,37123,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,712.0,,2444,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,4018.0,,12306,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,764,Thailand,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,290.0,,9494,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,,,1832,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3.0,,3386,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,37379506.0,,30568455,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,2543042.0,,4351760,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,36,Australia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,23440.0,,37945,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,180.0,,413,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,17500.0,,21906,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,6113.0,,17790,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,90,Solomon Isds,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,3078910.0,,2521544,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,170,Colombia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,65160.0,,126327,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,218,Ecuador,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,24150.0,,39631,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,233,Estonia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,20.0,,41,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,24759.0,,30860,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,57332.0,,154971,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,175553.0,,359952,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,185016.0,,207161,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,288,Ghana,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,95402.0,,150748,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,8.0,,47,,,0
HS,2014,201412,December 2014,4,0,1,Imports,826,United Kingdom,,360,Indonesia,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1551231.0,,1199037,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,1709463.0,,2879933,,,0
HS,2014,201412,December 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",0,,,,,,14527.0,,39889,,,0
